name,price,price_per_unit,category
Cápsulas vitamina C 10% Antiox Deliplus,7.00,N/A,Cuidado facial y corporal > Cuidado e higiene facial
Bandas de cera facial Deliplus piel sensible,1.10,N/A,Cuidado facial y corporal > Depilación
Bandas de cera especial piernas Deliplus piel sensible,1.40,N/A,Cuidado facial y corporal > Depilación
Crema depilatoria hombre Deliplus piel normal,2.80,N/A,Cuidado facial y corporal > Depilación
Crema depilatoria mujer para el cuerpo Deliplus piel sensible,2.80,N/A,Cuidado facial y corporal > Depilación
Crema decolorante rostro y cuerpo Deliplus piel sensible,3.50,N/A,Cuidado facial y corporal > Depilación
Cera caliente en tarro Deliplus piel sensible,4.10,N/A,Cuidado facial y corporal > Depilación
Gel para depilar con cuchilla Deliplus piel sensible,2.60,N/A,Cuidado facial y corporal > Depilación
Crema depilatoria facial Deliplus piel sensible,2.30,N/A,Cuidado facial y corporal > Depilación
Pinza de cejas Deliplus oblicua,2.00,N/A,Cuidado facial y corporal > Depilación
Pinza de cejas Deliplus recta,2.00,N/A,Cuidado facial y corporal > Depilación
Bandas de cera facial Sens Veet piel sensible,2.95,N/A,Cuidado facial y corporal > Depilación
Maquinillas depilación desechables Deliplus Body 2 hojas,1.00,N/A,Cuidado facial y corporal > Depilación
Maquinillas depilación Deliplus Body 3 hojas,2.15,N/A,Cuidado facial y corporal > Depilación
Maquinillas depilación desechables Gillette Venus Colors 3 hojas,3.45,N/A,Cuidado facial y corporal > Depilación
Maquinilla depilación recargable Gillette Venus Comfortglide Breeze 3 hojas,6.95,N/A,Cuidado facial y corporal > Depilación
Recambios maquinilla depilación Gillette Venus Comfortglide Breeze 3 hojas,11.00,N/A,Cuidado facial y corporal > Depilación
Maquinilla depilación recargable Wilkinson Hydro Silk 5 hojas,4.95,N/A,Cuidado facial y corporal > Depilación
Recambios maquinilla depilación Wilkinson Hydro Silk 5 hojas,7.95,N/A,Cuidado facial y corporal > Depilación
Maquinilla depilación recargable Deliplus Body System 6 hojas,5.00,N/A,Cuidado facial y corporal > Depilación
Recambios maquinilla depilación Deliplus Body System 6 hojas,4.70,N/A,Cuidado facial y corporal > Depilación
Cuchillas para perfilar cejas y vello facial Deliplus,2.80,N/A,Cuidado facial y corporal > Depilación
Lote mujer depilación Deliplus Body System 6 hojas,10.50,N/A,Cuidado facial y corporal > Depilación
Desodorante roll-on Aloe Deliplus antitranspirante,0.85,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Dermo extra control Sanex antitranspirante,2.10,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Invisible Black & White Nivea antitranspirante,2.35,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Avena Deliplus antitranspirante,0.85,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Sensitive Byly,1.90,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Dermo Sensitive Sanex antitranspirante,2.10,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Invisible Black & White Nivea Men antitranspirante,2.35,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Dry impact Nivea Men antitranspirante,2.35,N/A,Cuidado facial y corporal > Desodorante
Desodorante stick original Tulipán Negro,2.90,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Active control Sanex men antitranspirante,2.10,N/A,Cuidado facial y corporal > Desodorante
Desodorante en crema piel delicada Deliplus antitranspirante,1.60,N/A,Cuidado facial y corporal > Desodorante
Desodorante en crema original Dove antitranspirante,2.30,N/A,Cuidado facial y corporal > Desodorante
Desodorante piedra de alumbre mineral Deonat,2.20,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on original Dove antitranspirante,2.00,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Zero Sanex,2.10,N/A,Cuidado facial y corporal > Desodorante
Desodorante stick Deo Bambú Deliplus antimanchas,1.90,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Invisible Deliplus antitranspirante,0.85,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Invisible men Deliplus antitranspirante,0.85,N/A,Cuidado facial y corporal > Desodorante
Desodorante roll-on Fashion Seda Deliplus antitranspirante,0.85,N/A,Cuidado facial y corporal > Desodorante
Desodorante aloe Deliplus antitranspirante,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante aqua Deliplus antimanchas,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante power Deliplus antimanchas,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante invisible black + white Rexona antimanchas,2.25,N/A,Cuidado facial y corporal > Desodorante
Desodorante invisible ice fresh Rexona Men antitranspirante y antimanchas,2.25,N/A,Cuidado facial y corporal > Desodorante
Desodorante original Dove antitranspirante,2.95,N/A,Cuidado facial y corporal > Desodorante
Desodorante invisible Black & White Nivea,2.95,N/A,Cuidado facial y corporal > Desodorante
Desodorante invisible Deliplus antitranspirante,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante seda Deliplus antitranspirante,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante invisible Black & White Nivea Men antitranspirante,2.95,N/A,Cuidado facial y corporal > Desodorante
Desodorante invisible men Deliplus antitranspirante y antimanchas,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante perfume Fashion Deliplus antitranspirante,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante Dark Temptation Axe Essentiel,3.35,N/A,Cuidado facial y corporal > Desodorante
Desodorante cobalt dry Rexona Men antitranspirante,2.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante dermo extra control Sanex antitranspirante,2.90,N/A,Cuidado facial y corporal > Desodorante
Desodorante avena Deliplus antitranspirante,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante Lactovit anti irritaciones,2.75,N/A,Cuidado facial y corporal > Desodorante
Desodorante original Heno de Pravia,3.25,N/A,Cuidado facial y corporal > Desodorante
Desodorante aloe Deliplus antitranspirante,1.50,N/A,Cuidado facial y corporal > Desodorante
Desodorante Zero Sanex,2.90,N/A,Cuidado facial y corporal > Desodorante
Desodorante limite Deliplus antimanchas,1.70,N/A,Cuidado facial y corporal > Desodorante
Desodorante para pies en polvo Deliplus antitranspirante,2.00,N/A,Cuidado facial y corporal > Desodorante
Desodorante para pies fresh & dry Deliplus antitranspirante,2.00,N/A,Cuidado facial y corporal > Desodorante
Gel de baño frutal Deliplus piel normal,1.05,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño oliva Deliplus piel seca,1.50,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño frescor azul Deliplus piel normal,1.00,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño hidratante Natural Honey,2.85,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel-Champú de baño 2 en 1 dermoprotector Deliplus para cuerpo y cabello,1.00,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño avena Deliplus piel sensible,1.50,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño Dove 0% sulfato,3.95,N/A,Cuidado facial y corporal > Gel y jabón de manos
Envase rellenable Deliplus tamaño viaje,0.90,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño con sales minerales La Toja,2.95,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño Classic original Magno,3.70,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño argán Deliplus piel muy seca,1.50,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño nutritivo Lactovit piel normal y seca,2.95,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño Hidratante y protector Sanex para todo tipo de piel,3.90,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño 10% urea Deliplus piel áspera y deshidratada,2.00,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel aceite de baño Deliplus piel atópica,3.50,N/A,Cuidado facial y corporal > Gel y jabón de manos
Gel de baño exfoliante Té Chai Deliplus piel normal,2.50,N/A,Cuidado facial y corporal > Gel y jabón de manos
